transaction_id,user_id,device_id,timestamp,transaction_type,amount_rwf,balance_before_rwf,balance_after_rwf,recipient_id,location,is_fraud,anomaly_reason,hour_of_day,day_of_week,is_night,amount_log
T506109,U101630,D201630,2025-09-11 04:40:25,cash_out,100,24735,24635,,Kigali,0,,4,3,1,4.61512051684126
T504357,U101005,D201005,2025-07-14 22:58:01,airtime_purchase,100,32045,31945,,Gicumbi,0,,22,0,0,4.61512051684126
T502436,U101266,D201266,2025-04-29 21:27:04,transfer,100,5124,5024,U100267,Nyarugenge,0,,21,1,0,4.61512051684126
T501249,U101682,D201682,2025-09-08 16:05:32,cash_in,100,10184,10284,,Nyamasheke,0,,16,0,0,4.61512051684126
T502377,U101121,D201121,2025-04-23 01:17:49,transfer,257,13794,13537,U100139,Gicumbi,0,,1,2,1,5.552959584921617
T501714,U100831,D200831,2025-06-28 12:37:26,transfer,100,2111,2011,U100987,Rubavu,0,,12,5,0,4.61512051684126
T501039,U101633,D201633,2025-07-08 15:39:28,transfer,100,20143,20043,U101311,Gicumbi,0,,15,1,0,4.61512051684126
T505784,U100285,D200285,2025-09-26 12:02:20,cash_out,100,2579,2479,,Nyarugenge,0,,12,4,0,4.61512051684126
T506445,U100845,D200845,2025-05-19 23:39:51,cash_out,2278,29449,28868,,Musanze,1,rapid_multiple_transfers,23,0,0,7.731492029245684
T501881,U100195,D200195,2025-05-03 09:17:38,airtime_purchase,243,18452,18209,,Huye,0,,9,5,0,5.497168225293201
T501031,U100653,D200653,2025-05-04 01:03:18,cash_out,100,9529,9429,,Musanze,0,,1,6,1,4.61512051684126
T502640,U101226,D201226,2025-09-14 03:30:11,bill_payment,181,18624,18443,,Kicukiro,0,,3,6,1,5.204006687076795
T504819,U101987,D201987,2025-05-08 13:17:17,cash_out,100,11447,11347,,Musanze,0,,13,3,0,4.61512051684126
T501776,U100820,D200820,2025-09-20 15:24:12,cash_in,100,7117,7217,,Rubavu,0,,15,5,0,4.61512051684126
T500065,U100338,D200338,2025-06-11 11:15:12,cash_in,100,25616,25716,,Ruhango,0,,11,2,0,4.61512051684126
T508122,U101145,D201145,2025-06-28 08:10:29,bill_payment,278,15039,14761,,Gicumbi,0,,8,5,0,5.631211781821365
T506557,U101562,D201562,2025-08-08 00:10:40,cash_in,100,5802,5902,,Gicumbi,0,,0,4,1,4.61512051684126
T504274,U100512,D200512,2025-05-17 08:21:53,cash_in,100,20971,21071,,Nyamasheke,0,,8,5,0,4.61512051684126
T505576,U100886,D200886,2025-09-21 17:05:22,cash_in,862,16990,17852,,Gicumbi,0,,17,6,0,6.760414691083428
T504554,U100643,D200643,2025-05-10 07:32:51,transfer,100,6590,6490,U100242,Rubavu,0,,7,5,0,4.61512051684126
T503576,U100867,D200867,2025-06-22 01:38:39,transfer,100,23375,23275,U101912,Rubavu,0,,1,6,1,4.61512051684126
T507626,U101515,D201515,2025-08-19 22:20:25,cash_out,100,9312,9212,,Nyamasheke,0,,22,1,0,4.61512051684126
T507847,U101804,D201804,2025-06-12 08:36:35,transfer,100,3662,3562,U101076,Nyamasheke,0,,8,3,0,4.61512051684126
T509209,U100034,D200034,2025-05-30 15:17:33,airtime_purchase,203,12291,12088,,Ruhango,0,,15,4,0,5.318119993844216
T503060,U100253,D200253,2025-04-30 06:27:04,airtime_purchase,100,17444,17344,,Gicumbi,0,,6,2,0,4.61512051684126
T507724,U101420,D201420,2025-09-28 20:11:00,cash_out,100,29107,29007,,Nyarugenge,0,,20,6,0,4.61512051684126
T509537,U101067,D201067,2025-09-20 19:12:12,transfer,138,30345,30207,E769621,Nyamasheke,0,,19,5,0,4.934473933130692
T509390,U100710,D200710,2025-08-01 05:56:39,airtime_purchase,101,14293,14192,,Huye,0,,5,4,0,4.624972813284271
T501613,U101076,D201076,2025-06-02 17:05:50,transfer,100,4917,4817,U101610,Kicukiro,0,,17,0,0,4.61512051684126
T502851,U100878,D200878,2025-08-15 14:01:58,cash_in,160,14954,15114,,Musanze,0,,14,4,0,5.081404364984463
T505567,U101171,D201171,2025-09-23 15:03:38,transfer,100,20975,20875,U101768,Nyarugenge,0,,15,1,0,4.61512051684126
T505464,U100839,D200839,2025-07-30 14:16:31,cash_out,100,16494,16394,,Ruhango,0,,14,2,0,4.61512051684126
T500403,U101286,D201286,2025-05-09 20:49:00,transfer,100,4464,4364,U100632,Gicumbi,0,,20,4,0,4.61512051684126
T506225,U100793,D200793,2025-06-22 13:37:33,cash_in,100,6324,6424,,Gicumbi,0,,13,6,0,4.61512051684126
T504955,U100423,D200423,2025-08-11 03:49:17,cash_out,178,32668,32490,,Huye,0,,3,0,1,5.187385805840755
T507863,U100076,D200076,2025-06-07 11:08:39,transfer,100,14706,14606,U100569,Kigali,0,,11,5,0,4.61512051684126
T503302,U100649,D200649,2025-06-13 00:21:46,cash_out,100,21077,20977,,Nyamasheke,0,,0,4,1,4.61512051684126
T504583,U100962,D200962,2025-05-20 09:43:45,cash_out,130,22971,22841,,Huye,0,,9,1,0,4.875197323201151
T503918,U100613,D200613,2025-07-21 07:13:06,cash_in,100,5176,5276,,Nyamasheke,0,,7,0,0,4.61512051684126
T501242,U101920,D201920,2025-08-24 04:26:59,transfer,100,3825,3725,U100530,Gasabo,0,,4,6,1,4.61512051684126
T508796,U101596,D201596,2025-06-17 04:35:59,cash_in,118,18936,19054,,Kicukiro,0,,4,1,1,4.77912349311153
T508294,U100911,D200911,2025-07-20 21:05:10,cash_in,160,14313,14473,,Nyagatare,0,,21,6,0,5.081404364984463
T507413,U100971,D200971,2025-05-30 06:14:54,transfer,100,5239,5139,E743328,Musanze,0,,6,4,0,4.61512051684126
T505374,U100362,D200362,2025-10-11 02:23:47,transfer,100,15200,15100,U101801,Huye,0,,2,5,1,4.61512051684126
T503893,U101887,D201887,2025-06-07 18:00:53,cash_in,100,27535,27635,,Nyamasheke,0,,18,5,0,4.61512051684126
T500373,U100185,D200185,2025-07-14 06:27:13,transfer,100,20798,20698,U101441,Gasabo,0,,6,0,0,4.61512051684126
T502813,U101356,D201356,2025-09-23 03:20:11,transfer,141,15069,14928,U101615,Kigali,0,,3,1,1,4.955827057601261
T503400,U101426,D201426,2025-04-30 06:33:33,transfer,396,68691,68295,E753893,Gicumbi,0,,6,2,0,5.98393628068719
T500323,U100657,D200657,2025-08-29 03:02:54,cash_in,100,16089,16189,,Gasabo,0,,3,4,1,4.61512051684126
T509391,U101171,D201171,2025-05-03 00:11:15,transfer,100,17018,16918,U100523,Rubavu,0,,0,5,1,4.61512051684126
T505924,U100767,D200767,2025-06-07 16:44:11,cash_out,899,59811,58912,,Nyamasheke,0,,16,5,0,6.802394763324311
T508155,U101474,D201474,2025-07-05 19:17:24,transfer,100,13177,13077,U101212,Gicumbi,0,,19,5,0,4.61512051684126
T504869,U100600,D200600,2025-06-29 07:12:22,cash_out,744,33239,32495,,Nyamasheke,0,,7,6,0,6.61338421837956
T506642,U101931,D201931,2025-07-17 04:36:30,cash_in,655,22947,23602,,Kicukiro,0,,4,3,1,6.486160788944089
T502299,U100827,D200827,2025-10-02 14:16:24,cash_out,100,5472,5372,,Kicukiro,0,,14,3,0,4.61512051684126
T501076,U100209,D200209,2025-09-10 21:57:21,cash_in,1057,148197,149254,,Gicumbi,0,,21,2,0,6.964135612418245
T507676,U100914,D200914,2025-05-08 22:30:47,transfer,100,6906,6806,U100320,Ruhango,0,,22,3,0,4.61512051684126
T509743,U100416,D200416,2025-09-02 18:15:01,cash_in,114,44057,44171,,Huye,0,,18,1,0,4.74493212836325
T508254,U100059,D200059,2025-09-01 21:16:25,cash_in,161,36103,36264,,Kigali,0,,21,0,0,5.087596335232384
T504498,U101459,D201459,2025-06-26 19:24:07,transfer,100,25780,25680,U101193,Nyarugenge,0,,19,3,0,4.61512051684126
T505632,U100324,D200324,2025-06-25 17:53:58,cash_in,100,6485,6585,,Gicumbi,0,,17,2,0,4.61512051684126
T508295,U100096,D200096,2025-07-01 22:13:10,bill_payment,126,18306,18180,,Rubavu,0,,22,1,0,4.844187086458591
T504019,U100029,D200029,2025-05-20 05:24:36,transfer,100,8235,8135,E961853,Huye,0,,5,1,0,4.61512051684126
T503555,U101955,D201955,2025-05-13 11:06:05,cash_out,737,11117,10380,,Huye,0,,11,1,0,6.6039438246004725
T506517,U100849,D200849,2025-05-12 18:01:33,airtime_purchase,100,5157,5057,,Ruhango,0,,18,0,0,4.61512051684126
T501509,U101209,D201209,2025-07-23 17:25:40,transfer,344,51633,51289,U100371,Nyagatare,0,,17,2,0,5.843544417031359
T503952,U100678,D200678,2025-07-09 02:05:34,airtime_purchase,100,39766,39666,,Kayonza,0,,2,2,1,4.61512051684126
T509907,U101668,D201668,2025-07-23 14:09:34,transfer,100,37068,36968,E710013,Ruhango,0,,14,2,0,4.61512051684126
T500834,U101121,D201121,2025-10-13 07:45:49,transfer,257,62508,62251,U101099,Ruhango,0,,7,0,0,5.552959584921617
T501827,U101755,D201755,2025-08-04 03:27:05,cash_in,870,27751,28621,,Kigali,0,,3,0,1,6.769641976852503
T501513,U101993,D201993,2025-10-11 03:54:57,cash_in,100,16397,16497,,Kicukiro,0,,3,5,1,4.61512051684126
T508157,U100035,D200035,2025-10-14 22:18:55,transfer,100,7716,7616,U100198,Rubavu,0,,22,1,0,4.61512051684126
T505392,U100656,D200656,2025-10-15 01:36:30,cash_in,100,17668,17768,,Ruhango,0,,1,2,1,4.61512051684126
T504608,U101822,D201822,2025-10-03 05:53:35,cash_in,100,5166,5266,,Nyamasheke,0,,5,4,0,4.61512051684126
T500110,U101070,D201070,2025-06-21 10:23:25,cash_out,214,20071,19857,,Musanze,0,,10,5,0,5.3706380281276624
T507494,U100494,D200494,2025-07-23 00:13:04,cash_out,3574,19131,15557,,Ruhango,0,,0,2,1,8.181720455128108
T500024,U101918,D201918,2025-08-31 17:33:46,cash_in,100,8771,8871,,Gicumbi,0,,17,6,0,4.61512051684126
T505938,U100286,D200286,2025-05-26 04:00:33,airtime_purchase,100,5164,5064,,Gasabo,0,,4,0,1,4.61512051684126
T503197,U100561,D200561,2025-05-14 15:14:44,airtime_purchase,268,54049,53781,,Gicumbi,0,,15,2,0,5.594711379601839
T507453,U101430,D201430,2025-05-07 03:32:36,cash_out,100,24303,24203,,Gicumbi,0,,3,2,1,4.61512051684126
T505690,U100737,D200737,2025-06-29 08:07:05,cash_in,485,45072,45557,,Rubavu,0,,8,6,0,6.186208623900494
T506320,U100451,D200451,2025-07-15 01:49:49,bill_payment,100,15665,15565,,Kicukiro,0,,1,1,1,4.61512051684126
T509399,U100252,D200252,2025-08-10 04:50:00,cash_out,762,86791,86029,,Kayonza,0,,4,6,1,6.637258031284457
T503460,U100918,D200918,2025-08-22 10:07:41,airtime_purchase,100,12653,12553,,Nyarugenge,0,,10,4,0,4.61512051684126
T504686,U100607,D200607,2025-05-13 19:58:40,cash_in,100,2428,2528,,Nyamasheke,0,,19,1,0,4.61512051684126
T508497,U101405,D201405,2025-09-12 04:30:14,transfer,205,9598,9393,E888365,Kicukiro,0,,4,4,1,5.327876168789581
T501302,U101682,D201682,2025-09-05 16:01:12,transfer,100,8799,8699,U101815,Gicumbi,0,,16,4,0,4.61512051684126
T500929,U101665,D201665,2025-09-03 12:15:32,cash_out,202,20007,19805,,Gicumbi,0,,12,2,0,5.313205979041787
T508370,U101101,D201101,2025-09-13 08:48:22,transfer,100,6621,6521,U101005,Huye,0,,8,5,0,4.61512051684126
T504421,U100250,D200250,2025-08-26 11:55:57,bill_payment,100,5761,5661,,Gasabo,0,,11,1,0,4.61512051684126
T501566,U100212,D200212,2025-07-05 05:26:27,transfer,100,37579,37479,U101807,Gicumbi,0,,5,5,0,4.61512051684126
T509581,U101229,D201229,2025-09-16 02:28:08,transfer,249,130257,130008,U100574,Kicukiro,0,,2,1,1,5.521460917862246
T502580,U100319,D200319,2025-04-21 20:00:46,cash_in,100,15419,15519,,Kayonza,0,,20,0,0,4.61512051684126
T503933,U101723,D201723,2025-05-05 23:49:16,transfer,639,17759,17120,U100641,Kayonza,0,,23,0,0,6.461468176353717
T506397,U101791,D201791,2025-08-11 21:31:55,airtime_purchase,317,14192,13875,,Gasabo,0,,21,0,0,5.762051382780177
T508114,U100046,D200046,2025-07-16 10:05:30,cash_in,144,10386,10530,,Musanze,0,,10,2,0,4.976733742420574
T502762,U101629,D201629,2025-05-05 21:16:08,cash_out,211,26524,26313,,Gicumbi,0,,21,0,0,5.356586274672012
T507537,U101724,D201724,2025-05-22 11:27:11,cash_in,100,774,874,,Nyarugenge,0,,11,3,0,4.61512051684126
T509362,U100089,D200089,2025-06-21 22:45:13,cash_in,100,28572,28672,,Musanze,0,,22,5,0,4.61512051684126
T502636,U100099,D200099,2025-06-16 06:49:40,cash_in,100,12181,12281,,Musanze,0,,6,0,0,4.61512051684126
T503958,U101812,D201812,2025-08-20 13:09:04,cash_in,145,66302,66447,,Gasabo,0,,13,2,0,4.983606621708336
T505259,U100783,D200783,2025-04-29 04:12:21,transfer,179,29502,29323,U101716,Nyagatare,0,,4,1,1,5.19295685089021
T501419,U101334,D201334,2025-06-18 00:28:03,transfer,116,12497,12381,U101567,Nyarugenge,0,,0,2,1,4.762173934797756
T501772,U100705,D200705,2025-09-18 08:00:28,cash_in,128,25395,25523,,Kayonza,0,,8,3,0,4.859812404361672
T505689,U101070,D201070,2025-05-22 17:24:50,transfer,162,21772,21610,U101545,Kayonza,0,,17,3,0,5.093750200806762
T500544,U101834,D201834,2025-04-28 23:10:46,cash_in,193,4861,5054,,Huye,0,,23,0,0,5.267858159063328
T501004,U101677,D201677,2025-10-02 14:58:41,cash_in,1351,45149,46500,,Nyamasheke,0,,14,3,0,7.209340256602909
T501340,U100126,D200126,2025-05-20 08:19:11,airtime_purchase,100,8781,8681,,Kayonza,0,,8,1,0,4.61512051684126
T507444,U101228,D201228,2025-05-10 18:02:02,cash_in,100,24276,24376,,Nyarugenge,0,,18,5,0,4.61512051684126
T504452,U100223,D200223,2025-08-06 10:32:15,cash_out,100,5225,5125,,Nyamasheke,0,,10,2,0,4.61512051684126
T504460,U101947,D201947,2025-06-13 06:45:47,cash_out,100,13080,12980,,Gasabo,0,,6,4,0,4.61512051684126
T503232,U101616,D201616,2025-10-01 06:18:58,cash_in,100,14771,14871,,Nyarugenge,0,,6,2,0,4.61512051684126
T509158,U101329,D201329,2025-09-15 18:43:37,cash_out,141,22723,22582,,Huye,0,,18,0,0,4.955827057601261
T509957,U100067,D200067,2025-04-25 11:26:40,transfer,610,59565,59465,E720738,Gasabo,1,rapid_multiple_transfers,11,4,0,6.415096959171595
T506206,U100248,D200248,2025-07-27 04:19:37,cash_out,245,0,0,,Ruhango,0,,4,6,1,5.5053315359323625
T508581,U100419,D200419,2025-09-10 02:50:59,cash_out,100,19354,19254,,Musanze,0,,2,2,1,4.61512051684126
T505909,U101217,D201217,2025-07-29 17:10:00,transfer,970,13079,12109,U101855,Nyarugenge,0,,17,1,0,6.878326468291324
T509902,U100945,D200945,2025-05-08 03:54:05,cash_out,100,9331,9231,,Kigali,0,,3,3,1,4.61512051684126
T505117,U101090,D201090,2025-07-18 21:17:06,cash_out,170,18076,17906,,Gicumbi,0,,21,4,0,5.141663556502659
T506413,U101279,D201279,2025-07-15 21:29:22,cash_out,100,20109,20009,,Gasabo,0,,21,1,0,4.61512051684126
T501396,U101034,D201034,2025-07-07 01:53:06,cash_out,100,12026,11926,,Gicumbi,0,,1,0,1,4.61512051684126
T500725,U101377,D201377,2025-07-21 09:05:37,cash_out,100,29885,29785,,Musanze,0,,9,0,0,4.61512051684126
T506147,U100662,D200662,2025-07-17 07:20:41,cash_out,167,22818,22651,,Kicukiro,0,,7,3,0,5.123963979403259
T508218,U101522,D201522,2025-10-03 16:04:58,cash_out,121,7562,7441,,Kayonza,0,,16,4,0,4.804021044733257
T502760,U100194,D200194,2025-08-13 22:17:21,transfer,100,11039,10939,U101160,Rubavu,0,,22,2,0,4.61512051684126
T503140,U101132,D201132,2025-07-09 01:06:49,transfer,100,60019,59919,U100834,Gasabo,0,,1,2,1,4.61512051684126
T501255,U100179,D200179,2025-06-14 07:51:02,cash_out,149,0,0,,Nyamasheke,0,,7,5,0,5.010635294096256
T500449,U100269,D200269,2025-04-23 21:15:14,transfer,100,16849,16749,U100487,Rubavu,0,,21,2,0,4.61512051684126
T506759,U100533,D200533,2025-05-06 10:59:42,cash_in,482,8348,8830,,Gicumbi,0,,10,1,0,6.180016653652572
T504996,U101526,D201526,2025-10-06 23:34:39,transfer,100,20372,20272,U101266,Ruhango,0,,23,0,0,4.61512051684126
T508141,U100125,D200125,2025-04-24 12:15:01,transfer,181,50647,50466,U101094,Ruhango,0,,12,3,0,5.204006687076795
T509034,U100068,D200068,2025-05-02 14:44:13,airtime_purchase,100,23690,23590,,Kicukiro,0,,14,4,0,4.61512051684126
T509385,U101955,D201955,2025-05-29 15:37:47,airtime_purchase,612,38378,37766,,Gicumbi,0,,15,3,0,6.418364935936212
T505553,U100021,D200021,2025-09-10 15:40:35,cash_in,100,11371,11471,,Nyagatare,0,,15,2,0,4.61512051684126
T509373,U101010,D201010,2025-08-18 17:14:33,cash_in,100,48771,48871,,Huye,0,,17,0,0,4.61512051684126
T505081,U100664,D200664,2025-09-18 12:53:37,cash_out,100,10805,10705,,Kayonza,0,,12,3,0,4.61512051684126
T500996,U101601,D201601,2025-06-07 01:46:44,transfer,119,65664,65545,U101672,Rubavu,0,,1,5,1,4.787491742782046
T509501,U101672,D201672,2025-08-13 20:57:18,cash_out,100,6541,6441,,Ruhango,0,,20,2,0,4.61512051684126
T501951,U101098,D201098,2025-09-21 16:30:01,cash_in,803,52489,52600,,Gasabo,1,rapid_multiple_transfers,16,6,0,6.689599269178967
T504793,U101626,D201626,2025-06-12 05:23:54,cash_in,100,2548,2648,,Gasabo,0,,5,3,0,4.61512051684126
T501258,U100510,D200510,2025-08-21 11:31:42,transfer,100,23479,23379,U100783,Ruhango,0,,11,3,0,4.61512051684126
T500318,U101180,D201180,2025-04-28 19:29:35,transfer,103,14138,14035,U101334,Kicukiro,0,,19,0,0,4.6443908991413725
T507478,U101798,D201798,2025-06-01 15:42:10,cash_out,110,26795,26685,,Nyamasheke,0,,15,6,0,4.709530201312334
T503085,U100321,D200321,2025-08-07 13:15:11,airtime_purchase,220,13655,13435,,Rubavu,0,,13,3,0,5.3981627015177525
T503610,U101389,D201389,2025-09-20 12:41:30,airtime_purchase,100,3277,3177,,Kicukiro,0,,12,5,0,4.61512051684126
T501287,U101998,D201998,2025-05-21 14:01:16,cash_in,205,3961,4166,,Kayonza,0,,14,2,0,5.327876168789581
T507797,U101095,D201095,2025-08-19 17:02:25,cash_out,100,18329,18229,,Huye,0,,17,1,0,4.61512051684126
T502205,U101876,D201876,2025-07-22 03:19:56,airtime_purchase,100,9851,9751,,Kigali,0,,3,1,1,4.61512051684126
T506305,U100385,D200385,2025-10-06 22:15:57,cash_out,100,5595,5495,,Gicumbi,0,,22,0,0,4.61512051684126
T500091,U101107,D201107,2025-09-30 08:10:15,cash_in,100,7348,7448,,Kigali,0,,8,1,0,4.61512051684126
T509510,U100101,D200101,2025-07-04 15:31:31,cash_out,100,9132,9032,,Kayonza,0,,15,4,0,4.61512051684126
T506048,U100298,D200298,2025-09-12 12:51:54,cash_out,100,21105,21005,,Kayonza,0,,12,4,0,4.61512051684126
T501685,U101723,D201723,2025-06-14 11:45:54,transfer,147,70,0,E802986,Kicukiro,0,,11,5,0,4.997212273764115
T503152,U100123,D200123,2025-10-16 23:56:57,transfer,100,6664,6564,U100513,Huye,0,,23,3,0,4.61512051684126
T504981,U100677,D200677,2025-09-20 21:25:42,transfer,653,54652,53999,U101163,Huye,0,,21,5,0,6.483107351457199
T503137,U100484,D200484,2025-07-25 17:27:02,transfer,100,10059,9959,U100788,Ruhango,0,,17,4,0,4.61512051684126
T500448,U100225,D200225,2025-08-27 08:45:06,cash_out,313,19407,19094,,Kigali,0,,8,2,0,5.749392985908253
T509201,U100824,D200824,2025-04-22 21:52:27,transfer,100,8804,8704,U100136,Kigali,0,,21,1,0,4.61512051684126
T504481,U101389,D201389,2025-10-02 01:39:48,airtime_purchase,100,11857,11757,,Rubavu,0,,1,3,1,4.61512051684126
T508175,U100773,D200773,2025-05-18 12:39:54,transfer,100,28849,28749,U101864,Kicukiro,0,,12,6,0,4.61512051684126
T507336,U100242,D200242,2025-07-21 17:54:32,transfer,350,18708,18358,E954434,Ruhango,0,,17,0,0,5.860786223465865
T501517,U101388,D201388,2025-07-31 21:49:43,cash_out,100,13101,13001,,Kayonza,0,,21,3,0,4.61512051684126
T500911,U101340,D201340,2025-08-31 23:36:59,cash_out,100,12894,12794,,Rubavu,0,,23,6,0,4.61512051684126
T509140,U101551,D201551,2025-09-24 05:04:37,bill_payment,141,16699,16558,,Kicukiro,0,,5,2,0,4.955827057601261
T500522,U100682,D200682,2025-09-19 06:57:08,cash_in,100,6917,7017,,Kicukiro,0,,6,4,0,4.61512051684126
T509495,U101441,D201441,2025-10-08 23:31:15,airtime_purchase,108,39794,39686,,Ruhango,0,,23,2,0,4.691347882229144
T502493,U101417,D201417,2025-08-09 10:10:29,transfer,100,24986,24886,U100227,Kigali,0,,10,5,0,4.61512051684126
T501705,U101859,D201859,2025-09-21 16:28:23,cash_out,100,24390,24290,,Rubavu,0,,16,6,0,4.61512051684126
T501781,U100891,D200891,2025-05-08 02:45:55,cash_in,100,16355,16455,,Gasabo,0,,2,3,1,4.61512051684126
T506806,U101044,D201044,2025-06-25 11:51:48,transfer,458,14021,13563,E846598,Kayonza,0,,11,2,0,6.129050210060545
T507190,U100018,D200018,2025-09-02 21:58:04,cash_out,100,5464,5364,,Gicumbi,0,,21,1,0,4.61512051684126
T509066,U101635,D201635,2025-08-22 19:48:22,transfer,100,12887,12787,E858693,Rubavu,0,,19,4,0,4.61512051684126
T507632,U100693,D200693,2025-09-24 07:33:44,airtime_purchase,100,37768,37668,,Nyarugenge,0,,7,2,0,4.61512051684126
T501942,U101616,D201616,2025-06-07 04:52:42,cash_out,124,22013,21889,,Kigali,0,,4,5,1,4.828313737302301
T501181,U100341,D200341,2025-07-01 09:32:57,transfer,100,23606,23506,U100210,Kicukiro,0,,9,1,0,4.61512051684126
T507410,U100526,D200526,2025-06-14 04:22:02,airtime_purchase,100,2278,2178,,Huye,0,,4,5,1,4.61512051684126
T500108,U101268,D201268,2025-05-06 22:04:13,cash_out,109,10934,10825,,Nyamasheke,0,,22,1,0,4.700480365792416
T501211,U100573,D200573,2025-05-09 01:32:08,bill_payment,105,9718,9613,,Kigali,0,,1,4,1,4.663439094112067
T509688,U100539,D200539,2025-04-29 16:22:30,cash_out,100,9362,9262,,Musanze,0,,16,1,0,4.61512051684126
T505409,U100107,D200107,2025-09-27 22:56:06,cash_in,280,28156,28436,,Gicumbi,0,,22,5,0,5.638354669333745
T500997,U101609,D201609,2025-07-06 07:12:37,cash_out,1356,10691,9335,,Rubavu,0,,7,6,0,7.213031659834868
T502010,U100439,D200439,2025-10-04 03:56:46,transfer,100,21651,21551,U101683,Rubavu,0,,3,5,1,4.61512051684126
T509859,U100111,D200111,2025-09-09 16:34:00,transfer,100,8036,7936,E829770,Nyagatare,0,,16,1,0,4.61512051684126
T501209,U100859,D200859,2025-07-25 13:01:14,cash_in,167,32046,32213,,Kigali,0,,13,4,0,5.123963979403259
T507889,U100616,D200616,2025-06-05 01:09:18,transfer,100,8746,8646,U101186,Gicumbi,0,,1,3,1,4.61512051684126
T506862,U101156,D201156,2025-08-26 06:22:01,transfer,100,9540,9440,E715344,Nyagatare,0,,6,1,0,4.61512051684126
T504203,U100463,D200463,2025-10-09 09:12:55,cash_out,211,17185,16974,,Nyagatare,0,,9,3,0,5.356586274672012
T501059,U101136,D201136,2025-05-23 09:38:58,transfer,400,53570,53170,U100383,Huye,0,,9,4,0,5.993961427306569
T506419,U101414,D201414,2025-04-25 16:48:49,cash_out,100,10566,10466,,Kayonza,0,,16,4,0,4.61512051684126
T500939,U101757,D201757,2025-08-25 04:43:39,transfer,137,27983,27846,U100776,Kigali,0,,4,0,1,4.927253685157204
T505160,U101273,D201273,2025-06-22 08:18:26,bill_payment,100,8828,8728,,Kigali,0,,8,6,0,4.61512051684126
T502643,U101094,D201094,2025-08-11 15:12:47,cash_in,100,48491,48591,,Rubavu,0,,15,0,0,4.61512051684126
T504643,U101520,D201520,2025-09-29 05:15:09,transfer,100,56078,55978,U100310,Ruhango,0,,5,0,0,4.61512051684126
T501661,U100704,D200704,2025-06-01 02:45:56,cash_out,100,8072,7972,,Nyamasheke,0,,2,6,1,4.61512051684126
T502287,U101403,D201403,2025-09-26 01:49:33,bill_payment,289,16892,16603,,Nyagatare,0,,1,4,1,5.66988092298052
T508140,U100812,D200812,2025-07-07 17:08:09,transfer,186,86317,86131,U101846,Musanze,0,,17,0,0,5.231108616854587
T509142,U101377,D201377,2025-10-13 00:37:06,cash_out,1607,27310,25703,,Musanze,0,,0,0,1,7.382746449738911
T507629,U101347,D201347,2025-08-15 15:51:41,cash_out,284,31285,31001,,Nyagatare,0,,15,4,0,5.652489180268651
T508569,U100766,D200766,2025-04-23 05:43:33,transfer,147,29092,28945,U100891,Huye,0,,5,2,0,4.997212273764115
T502784,U100326,D200326,2025-06-12 22:55:47,airtime_purchase,100,51344,51244,,Kicukiro,0,,22,3,0,4.61512051684126
T501432,U101562,D201562,2025-10-15 05:08:22,airtime_purchase,100,5452,5352,,Kicukiro,0,,5,2,0,4.61512051684126
T505135,U100249,D200249,2025-05-22 15:05:23,transfer,100,6406,6306,U101001,Nyarugenge,0,,15,3,0,4.61512051684126
T500761,U101489,D201489,2025-05-03 02:15:06,cash_in,519,44323,44842,,Kayonza,0,,2,5,1,6.253828811575473
T506189,U101093,D201093,2025-08-27 09:49:41,transfer,136,15708,15572,U100237,Ruhango,0,,9,2,0,4.919980925828125
T509040,U101722,D201722,2025-09-30 15:37:44,airtime_purchase,100,1664,1564,,Ruhango,0,,15,1,0,4.61512051684126
T505403,U100112,D200112,2025-08-01 10:33:42,transfer,100,13658,13558,U100182,Kigali,0,,10,4,0,4.61512051684126
T505642,U101298,D201298,2025-10-15 19:38:52,transfer,253,3080,2827,U101136,Huye,0,,19,2,0,5.537334267018537
T505904,U101175,D201175,2025-05-17 15:42:43,cash_in,229,18729,18958,,Huye,0,,15,5,0,5.438079308923196
T500012,U101960,D201960,2025-09-16 06:08:25,transfer,100,22072,21972,U100778,Rubavu,0,,6,1,0,4.61512051684126
T504427,U101928,D201928,2025-07-01 06:02:04,transfer,100,33382,33282,U101338,Ruhango,0,,6,1,0,4.61512051684126
T503691,U100775,D200775,2025-08-09 05:01:29,transfer,100,4681,4581,U101880,Kayonza,0,,5,5,0,4.61512051684126
T504489,U101614,D201614,2025-06-29 23:03:31,airtime_purchase,180,8143,7963,,Rubavu,0,,23,6,0,5.198497031265825
T503220,U101250,D201250,2025-08-20 14:14:04,airtime_purchase,134,7563,7429,,Nyamasheke,0,,14,2,0,4.90527477843843
T504376,U100206,D200206,2025-05-13 21:34:55,airtime_purchase,100,26158,26058,,Huye,0,,21,1,0,4.61512051684126
T504032,U101432,D201432,2025-07-26 22:07:02,cash_in,220,44345,44565,,Gicumbi,0,,22,5,0,5.3981627015177525
T505165,U101561,D201561,2025-08-15 05:14:49,cash_out,100,14171,14071,,Kayonza,0,,5,4,0,4.61512051684126
T501699,U101401,D201401,2025-05-23 04:53:13,transfer,1102,24342,23240,U100326,Ruhango,0,,4,4,1,7.005789019253502
T503404,U101571,D201571,2025-05-30 04:10:02,cash_in,100,4585,4685,,Nyarugenge,0,,4,4,1,4.61512051684126
